SaleID,CustomerID,WineDesignation,Quantity,SaleAmount,SaleDate
2764,304,The Deep Six,4,362.66926834059257,2022-09-26
2765,1539,Farina Vineyard,1,217.91812515891883,2022-11-04
2766,1390,Ruberpan,5,497.47871737985685,2023-05-28
2767,1474,Ten Year Anniversary,4,111.9207853893532,2023-10-21
2768,676,Mounts Vineyard,4,164.95447604953785,2024-04-21
2769,4867,Petit Bec Red Blend,3,466.2744915583026,2023-05-05
2770,562,Kies,2,202.11147804750996,2024-03-30
2771,2787,Three Corner,2,31.590510583522473,2022-06-19
2772,3627,Drago,3,113.67137546951545,2024-03-20
2773,3537,Les Galets Single Vineyard,1,48.485274812893614,2022-08-25
2774,696,Charmes,5,78.5851082578264,2023-01-17
2775,3089,Star Tree Cuvée Brulsand Doux Sparkling Wine,4,161.91911222120504,2024-01-05
2776,3163,Coalescence Red,2,54.47887369798064,2023-05-10
2777,4890,Bien Nacido Vineyard Reserve,3,233.35616093722948,2023-06-27
2778,900,Viñedo No. 5 Rosé,4,142.07721817049233,2023-10-31
2779,18,5 Year,3,468.31184674189825,2024-04-15
2780,647,Bélouvé,2,207.4662865025725,2023-05-29
2781,1012,Mas Donis Barrica,1,407.2699089108314,2024-03-04
2782,3059,Redinoce,1,240.45386723410786,2024-05-27
2783,3883,Tradition de Campuget,3,290.258140955075,2022-11-19
2784,3397,Ca' del Solo Estate Vineyard,5,255.8631507989236,2023-02-16
2785,1618,Cuvee J,1,402.1859034621704,2022-06-10
2786,2865,Rooster Red Wine,1,116.5691181491132,2023-06-21
2787,1035,Tsinandali,1,90.54262140986192,2022-08-31
2788,4081,Gran Ricardo,4,279.9577974582281,2022-10-16
2789,4396,Colheita Tawny,3,494.27417552099354,2023-03-27
2790,2394,Cantolibero,2,415.1974631863085,2022-10-22
2791,2696,Palpito,4,298.1762228814796,2022-12-10
2792,1461,Terrunyo Costa Los Boldes Vineyard Block 3,4,395.1030833444345,2023-05-21
2793,2245,Marquis de Chasse,1,481.36743353921986,2023-05-26
2794,3188,Il Divasco,3,256.09194501307,2022-08-24
2795,3547,Redstone,1,353.4227291460891,2022-10-22
2796,3610,Mount Jefferson Cuvée,3,446.46451511639543,2023-12-17
2797,3294,Whiplash,2,72.28066069516468,2023-10-21
2798,229,Domaine la Chapelle des Bois,3,127.95897831444849,2023-08-05
2799,677,Clos Triguedina Le Moelleux du Clos,5,485.91018017840406,2022-06-26
2800,3434,Russian Jack,4,484.02430709576265,2023-09-21
2801,4839,Mount Richmond,1,317.78378518358033,2023-05-21
2802,4942,Terra Rosa,4,41.46267855157626,2023-04-22
2803,563,Brut Millesimato Blanc de Blancs,5,82.07907976799785,2023-04-05
2804,1395,Spur,2,383.0440100566147,2024-04-07
2805,2199,Château de Mercuès,4,127.23918943126586,2023-07-04
2806,207,Les Longues Terres,3,158.27405816168095,2023-02-04
2807,2520,Morehouse Vineyard,3,321.5387686614297,2023-01-18
2808,375,Estate Block 500,1,478.3106964731728,2023-10-04
2809,789,CSL,1,426.55118920953845,2023-09-28
2810,4567,Special Blend,4,247.53595596862962,2023-04-29
2811,982,Comtes de Champagne Blanc de Blancs Brut,5,96.43709908101742,2022-07-06
2812,4519,Fuente Elvira,1,353.2618559109265,2024-02-16
2813,4552,Vigneto Le Novaje,2,349.7251704272948,2022-10-14
2814,1294,Escondrijo,1,321.8490917753991,2023-04-05
2815,4394,Piesport Goldtröpfchen Kabinett Grosse Lage,3,343.8566306595562,2022-11-05
2816,3218,Estate 777 Block,2,137.0747991698825,2022-12-10
2817,2193,Cardinals' Peak,4,483.23044868639124,2023-08-13
2818,4488,LB Finest Reserve,5,425.7339747928253,2024-03-24
2819,4704,Beacon,5,457.69420348306164,2022-08-08
2820,1966,Nina,1,465.76664245994357,2022-10-14
2821,4237,Blauer Trocken,1,122.06332243394456,2022-11-05
2822,3592,I Quadretti,4,52.66190007269143,2022-06-25
2823,3840,Areté Vineyards,5,91.27683849101514,2023-03-11
2824,294,4 B,5,12.898117547179108,2023-10-09
2825,1161,Hoenselaars Vineyard Upper Block,3,246.84098618290835,2023-11-10
2826,4897,Dishon Single Vineyard,4,402.89674195089236,2023-11-10
2827,4865,Le Chatillet,4,392.0238014090523,2023-02-26
2828,1032,Les Falaises,5,75.37863640262034,2023-10-19
2829,1415,Modello delle Venezie Rosato,2,327.853353618527,2023-06-05
2830,763,Jonathan Tishbi Special Reserve Single Vineyard Sde Boker Kosher,2,316.31292722954373,2023-06-05
2831,290,Block Collection Walking Tree,1,342.86070126913063,2024-02-19
2832,2178,Colle Rotondella,2,312.403201950154,2024-01-14
2833,4747,Rioja Gran Reserva,5,290.74734184984806,2022-10-12
2834,804,OPR,1,75.95877552202064,2023-01-21
2835,1,I Sodi di San Niccolò,3,171.56271650566578,2024-05-13
2836,85,Inspiration Reserve Red,2,328.21502734176084,2024-05-28
2837,2669,VT '08,3,361.1167017601928,2023-08-24
2838,4607,Best In Show,4,240.52629202780614,2023-05-16
2839,621,La Piazza Alta,1,32.93727958751187,2022-11-19
2840,2468,Lahrer Trocken,1,249.51730243512284,2023-07-22
2841,974,Clay Court,4,218.82099361207827,2024-04-08
2842,1720,Brut Méthode Ancestrale,3,281.3362519348574,2024-03-26
2843,529,Haidacker,3,191.57422141222983,2023-11-28
2844,3973,Colección Especial,1,365.46643883918887,2023-10-21
2845,110,The Stones,2,303.535661698268,2023-04-06
2846,2274,Petite Chapelle Premier Cru,4,84.6120597081524,2022-10-11
2847,1699,The West End,3,20.255107314836025,2023-09-14
2848,2021,Slide Ridge Red Wine,3,221.11429734662494,2024-04-07
2849,3841,Gary's Improv,3,382.13252958913154,2023-02-15
2850,1291,Encell Vineyard,4,437.5360421239738,2022-11-23
2851,1548,Private Selection,1,41.023741711426666,2024-03-13
2852,293,Fleur De Montagne,4,398.6545512587496,2023-03-19
2853,2670,Obere Steigen,3,115.3700606409511,2023-07-02
2854,3373,Flood Family Vineyards,5,231.90852806378106,2022-06-11
2855,988,Graveyard Hill,2,266.24451894201843,2024-04-30
2856,2853,Cornerstone,3,402.9989006709688,2023-12-01
2857,34,Narin,5,197.30912036573702,2022-07-11
2858,1889,Brut Mosaïque Rosé,5,419.29085276732917,2023-10-15
2859,792,Castelo do Sulco Reserva,1,133.8428898354971,2023-06-12
2860,1450,Cyrano,4,135.744200607476,2023-05-06
2861,4462,Schloss Wallhausen Berg Roxheim Spätlese,1,331.78059482761427,2022-06-24
2862,1461,Tango,1,169.70272569056507,2022-08-20
2863,896,Colheita Tardia,4,193.07221391018183,2023-03-13
2864,1187,Cabernet,3,66.55645458687991,2023-06-18
2865,4982,Tempranillo + Shiraz,1,316.7519372664257,2023-10-09
2866,211,Unbridled Bien Nacido Vineyard,2,480.5011787035345,2023-04-24
2867,3787,Belle Epoque Rosé,2,137.82919543081,2023-05-06
2868,4292,Whole Cluster Fermented,5,312.6377765895828,2024-01-13
2869,4093,Santa Digna Reserve Rosé,2,197.13199248795556,2023-12-20
2870,3822,Not imported,5,287.03001760272105,2022-11-28
2871,3252,Vetiver Rosado,1,476.80321094445515,2023-07-03
2872,2706,Prior Brut,1,299.36352035938677,2023-03-14
2873,3710,The Messenger,2,429.14163177553974,2023-06-08
2874,1896,Niederberger,4,279.1654525952984,2024-01-11
2875,2402,Mirabai,4,453.57164571637196,2022-12-27
2876,1739,Foja Tonda Casetta,4,279.10263485258287,2022-07-22
2877,3309,Capitel dei Nicalò,1,287.48080791418954,2024-04-21
2878,4725,Vecchie Vigne,2,163.76937468718282,2023-12-28
2879,2605,Stefany Extra Dry,4,400.20543626592615,2023-12-08
2880,4945,Gran Nasard,2,168.37940133290863,2023-07-02
2881,4808,Firebrick Vineyard,5,28.45407480293377,2022-08-03
2882,1405,Arena Valley Vineyard,4,346.4976400336379,2023-03-07
2883,3245,Volpaia,5,208.09243283002598,2023-08-07
2884,1597,C'est Syrah Beaux,2,435.47175174230046,2023-01-18
2885,2340,Fenaughty Vineyard,5,83.19694742111889,2022-08-18
2886,1654,Elementos,2,402.49366766368695,2023-04-28
2887,1078,Cosecha Limitada,1,237.62378880059993,2023-09-17
2888,1581,Occidental Ridge,3,133.19742399683736,2023-10-16
2889,1499,Tinto Fundación,4,323.04582313151184,2023-04-29
2890,4436,Frontier,4,275.10436311459046,2024-02-28
2891,806,Vega Medien Brut Rosé,4,255.74246645321887,2023-02-26
2892,2093,Carandelle,1,132.5297906200194,2023-02-26
2893,3413,Délice,5,88.39755279739691,2023-03-08
2894,2886,Pian delle Vigne,5,145.22824623826406,2023-12-07
2895,3440,The Ironstone Pressings,4,364.7115329007954,2024-03-23
2896,4210,Les Deux Moulins,4,126.91353719167824,2023-07-27
2897,3154,Ghielmetti Estate Vineyard,2,15.441904432043422,2023-04-01
2898,3757,C Blend,3,33.11045305020174,2023-03-07
2899,307,Reserva Heredad,5,497.0861210795433,2022-11-29
2900,2160,Vigna Broglio,2,208.5563394467846,2023-11-14
2901,93,Lucy Rosé of,5,33.569009729650524,2023-07-05
2902,23,Château Baffort,3,25.03442264646747,2024-02-07
2903,3701,Hand Picked Single Site Hahn Farm Vineyard Light Pass,2,498.1671463856334,2024-05-13
2904,3418,Silacci Vineyard,4,149.8051379437134,2023-11-06
2905,1488,Erxebre,4,389.5026911846225,2023-03-28
2906,2548,Dijon Clone Selection,2,146.8215783094542,2023-07-07
2907,2599,La Solista,1,482.73787425585914,2022-09-17
2908,143,Parapine,3,115.06036014327086,2023-03-16
2909,3688,Syrah-Grenache,1,139.93159440506807,2022-08-15
2910,3525,Le Lodole,2,240.0695828250155,2024-04-27
2911,1957,Clava,3,226.50728539095178,2022-06-18
2912,3573,Höfen,5,81.5165423901872,2023-09-17
2913,1019,L & T,2,438.3344726240117,2023-01-31
2914,4735,181-Merlot,1,156.05229868414003,2023-06-22
2915,3937,Estate AlphaWOLF Ranch,4,382.02706245328187,2024-03-09
2916,3076,Nell,5,331.58857494616313,2023-01-02
2917,937,Dom Kabinett,2,195.9524653584938,2023-01-04
2918,2356,Esprit de Beaucastel,2,444.63274929294516,2023-07-10
2919,2182,Santo Spirito Bianco,3,192.30461578176082,2024-04-07
2920,2308,Costa di Bussia,1,388.2765178813423,2023-04-01
2921,2452,Silver Eagle Vineyard,3,77.1020737178651,2022-06-19
2922,1881,L'Exception,3,352.0388743232988,2024-03-24
2923,2688,Amarcord d'un Ross Riserva,5,491.3638384504482,2023-02-15
2924,714,Ireos,1,334.01727825320705,2023-01-07
2925,639,Oblate,4,118.03650869869102,2024-01-02
2926,2587,Methode Traditionelle Brut,4,240.10496390212796,2022-08-18
2927,1029,In Fine,1,266.1855156724965,2022-06-20
2928,2655,Year of the Dragon,2,210.72267569654383,2022-06-14
2929,136,Alwenn,2,432.0620750268963,2024-05-21
2930,3283,Apple Block,2,21.26535461107853,2023-05-16
2931,1123,Tradition de Calavon,5,247.56911692836704,2023-05-05
2932,1251,Montepaone,4,20.565094412252854,2023-08-17
2933,3418,Studi Fraedane,5,329.2822305717264,2023-02-22
2934,374,Piedra Feliz,3,160.08771241475273,2022-12-20
2935,2021,Königsberg,2,308.21338810343383,2023-12-24
2936,2876,Natasha,5,185.94325588703524,2024-04-09
2937,3867,Mariental,5,451.41893680607495,2022-07-13
2938,4289,Mas de Bazan Los Varietales Crianza,2,35.908132741373976,2022-12-25
2939,1135,Monte das Servas Escolha,3,242.88646836028084,2023-08-04
2940,700,Qo-ne Red,4,343.1360036024918,2023-09-14
2941,813,Kremser Kogl Bergwein Reserve,5,136.36295049529429,2022-07-28
2942,3431,Micho,3,472.8845822152095,2024-03-30
2943,2259,Finca Valdelagua,5,403.82656763802385,2022-08-26
2944,1368,Sagemoor Vineyards,4,156.84147503141236,2023-03-04
2945,680,Scaccomatto,5,155.14761591737454,2023-12-17
2946,1485,Poento Reserva,5,392.14700786044205,2023-09-26
2947,3110,Armonía Reserva,1,339.63170845167093,2023-07-27
2948,2076,Taburno,3,168.07746099853753,2023-12-02
2949,3637,Afterglow Estate Dessert,1,35.58557128743105,2023-05-02
2950,2180,Big Tree Block,4,14.767452678363657,2024-05-21
2951,4883,Cuvée Niclaire Reserve,1,342.06544730232594,2022-10-16
2952,1347,Spinning White,2,75.55925091497801,2023-09-10
2953,1591,La Turque,1,10.012317779784846,2023-04-26
2954,3016,Ried Sandgrube,2,400.1652038834804,2023-12-27
2955,203,Bin 51,1,250.02139992343186,2023-05-06
2956,4105,Stony Mountain Vineyard,2,155.31810330071568,2024-03-20
2957,714,Tinta Roriz-Cabernet Sauvignon,2,400.1359559385508,2024-05-14
2958,2134,Kevin Arnold,5,337.00160168589423,2023-02-21
2959,2933,Wallace,1,70.65248807415145,2022-09-03
2960,2278,Rutherford Hillside Reserve,3,385.55575885781553,2022-10-17
2961,3252,Les Puechs,5,12.819336048449518,2024-01-05
2962,2312,AnotherThought,1,357.988826732512,2024-05-19
2963,2039,Fiddlestix,2,395.0241851073766,2022-12-11
2964,114,Gold Coast Vineyard Dijon Selection,2,43.46902709500369,2023-05-01
2965,2569,Daphne Estate,2,85.2901835490385,2022-10-12
2966,698,Rauenthaler Nonnenberg Riesling Trockenbeerenauslese,4,367.06669225414237,2024-03-20
2967,1073,Casa Grand Selection,4,392.57501300809645,2022-07-19
2968,3199,Sil Nizza,2,381.81861097718354,2024-05-28
2969,1735,Negru de Purcari,5,358.5669160134508,2024-03-11
2970,4464,Natalie Grace Harrison Clarke Vineyard,3,242.22622848391097,2023-10-29
2971,4566,Vignes de 1935,5,165.90808797014398,2023-01-21
2972,2902,Franklin Vineyard,1,443.38883221818406,2024-04-28
2973,3444,Four Blocks Collection,3,44.41140307522594,2023-11-13
2974,2903,Bucephalus,1,84.14134242143976,2022-11-10
2975,4290,Semi Dry - Estate Bottled,5,187.28713792386276,2023-10-06
2976,800,Les Chaniots Premier Cru,2,259.81198728584513,2023-08-11
2977,4289,Les Forts de Latour Barrel sample,5,342.50581272783904,2022-11-04
2978,1345,Winemakers Select Bin #5 Unoaked,3,291.74020276906174,2022-08-10
2979,3339,Ninfa Colheita,1,194.35814670899146,2023-07-17
2980,2154,Discovery Series,5,463.9494233754731,2022-12-14
2981,2757,20-Years-Old Tawny,4,102.20273436189618,2023-06-13
2982,2984,"Precious Stone, Stone Corral Vineyard",4,66.76024682457725,2024-03-09
2983,4700,Haute Victoire,1,340.63590412749807,2023-01-23
2984,566,Griva Vineyard,3,395.9210205822822,2023-11-21
2985,2537,Pataccoli Family Vineyard,4,308.8587930977996,2022-08-01
2986,4415,Jungherrn,2,396.80867530683446,2022-11-22
2987,1913,10-year old tawny,2,357.5816672940277,2023-08-30
2988,3713,Brut 17,4,334.5273644417863,2023-11-19
2989,203,Lot 20,2,416.4787873875184,2022-08-18
2990,3751,Zardoz,3,270.30908010122323,2024-04-24
2991,1401,Barn Owl Blush Pink Wine,4,221.6798962134265,2023-06-02
2992,236,Dròmos,2,426.22825591373885,2022-11-27
2993,1060,Critone,2,467.5429171001925,2024-05-14
2994,701,Las Lilas,4,199.48546662766998,2023-10-25
2995,1073,Izbrani,3,340.71827488270753,2022-09-24
2996,1316,Les Beaux Jours,2,450.36092127544686,2023-12-19
2997,4124,Frais et Délicat,5,230.81122665198285,2022-11-10
2998,628,Viña Adolfo Ahumada Single Vineyard Villa Bastías,2,234.78514235176317,2023-08-24
2999,1259,Kittmannsberg,4,418.5358191314096,2023-07-13
3000,2691,Ames Vineyard,4,238.65046435448704,2024-05-12
3001,3081,Cuvée Carolle,4,475.87018882099227,2023-01-01
3002,1608,Gran Cuvée Pas Operé,3,41.00362820774866,2023-07-01
3003,3240,Wintzheim,3,291.0418838773063,2022-12-09
3004,2695,Lindsay Estate Vineyard,2,14.848490451861434,2022-09-03
3005,392,Snake Charmer,5,127.90260372995459,2023-03-09
3006,1642,The Estates Northridge,4,266.5340801027177,2024-04-12
3007,2519,Vigna Serè,2,139.87426881306862,2022-12-01
3008,3888,Metoxi,1,308.21152060444166,2022-06-20
3009,719,Consécration,5,357.95211799832947,2022-07-22
3010,2364,Year of the Horse Ten Oaks Single Vineyard,5,32.4225622729805,2024-03-18
3011,4292,Q,1,39.07755492861659,2023-09-19
3012,2544,Les Celliers de la Pauline,4,392.58511016427656,2022-10-24
3013,2635,Aquilon,2,72.28684079180285,2024-04-11
3014,4327,Casteller Kugelspiel Spätlese,1,443.7571811795752,2024-04-20
3015,3473,Studert Prüm Maximinhof Wehlener Sonnenuhr Kabinett,3,294.99879402685457,2022-09-28
3016,1696,Nevaeh,2,476.41625794748217,2023-06-02
3017,2488,Fifth Ridge,3,250.8413399033669,2022-06-11
3018,2094,Enigma,3,122.61589323094022,2022-09-09
3019,3185,Belle Colline Vineyard,4,65.6381688117832,2022-08-21
3020,654,Campocerchi Riserva,4,89.92661173975829,2023-12-18
3021,88,Eros,3,281.37573801429505,2023-03-04
3022,3232,Conde de Valdemar Finca Alto Cantabria,5,50.751213141213015,2022-07-15
3023,1129,Yellow Dog Vineyard,1,343.43449928803653,2022-07-02
3024,1574,Llama Old Vine,3,114.55840681336186,2023-04-05
3025,4597,Co-Ferment,1,72.86612150771845,2024-02-19
3026,4876,Morabianca,4,244.24889714458843,2023-04-25
3027,2196,Bucellas Arinto,2,281.79193889226855,2023-11-20
3028,3749,Barón d'Anglade,3,450.8434765637049,2023-12-29
3029,1225,Leland,3,30.110821499402697,2022-11-15
3030,141,Flamenco Rojo,4,281.5700266527355,2024-01-04
3031,621,Alfiera,2,309.4755730677174,2023-07-25
3032,4039,Chêne Marchand,1,344.596921980669,2023-02-20
3033,2782,Cuveé de la Luna,1,42.52393986315286,2024-05-10
3034,3757,Touriga Franca,5,93.17769362170391,2022-08-06
3035,4322,Fynbos,1,247.2306612947839,2024-01-08
3036,2622,Extra Version,2,53.565545603050566,2023-12-10
3037,2219,Cattrall Brothers Vineyard,3,210.25766057457912,2023-05-16
3038,482,Kashaya,1,374.85222675438496,2023-01-15
3039,3177,Block B Paderewski Vineyard,4,172.98154492419613,2022-08-16
3040,244,Almerita Brut Rosé,3,397.0348936608833,2024-01-06
3041,3752,Goats in Villages,1,364.4666121579437,2023-02-15
3042,4819,Albero Bobal,1,184.39811977933567,2022-08-08
3043,952,Verde Vineyards,5,408.1469619177838,2023-11-07
3044,2355,Nativo Estate,2,435.35452871425474,2024-02-10
3045,1522,Winery Hill Vineyard,5,198.4526160548328,2023-03-13
3046,1902,Reserve Alder Springs Vineyard,5,211.07938965822314,2022-09-14
3047,1511,20 Barrels Limited Edition,4,468.6602504267464,2022-06-22
3048,3068,Avalon Tree Single Site,2,208.06435251700415,2024-02-21
3049,1691,Mazie Rose,5,336.32301627393497,2024-02-02
3050,1378,Cuvée Setier,3,189.53318372464912,2022-10-31
3051,2505,Sorrettole,2,261.4249470091333,2022-12-21
3052,636,Quinta do Penedo,4,291.25372139309684,2024-03-12
3053,2533,The Trial of John Montford,3,304.9382560010763,2024-05-15
3054,1953,Cielo d'Alcamo,4,215.21640159731155,2022-08-08
3055,281,Nicholas Estate,2,448.7208149940665,2024-05-19
3056,3418,Kabinett Halbtrocken,4,167.21212484022345,2024-03-12
3057,24,Pó de Poeira,2,46.45987473238505,2023-04-01
3058,4428,Paverno,4,288.18227467775176,2022-08-12
3059,4250,Topaz Impérial,5,176.87511364423375,2022-10-20
3060,899,Ol' Red,4,493.91824507915663,2023-04-12
3061,4599,Originals,4,200.98703760297875,2022-10-25
3062,4809,Grandpère,4,208.48858137542837,2023-01-22
3063,1120,The Great Hector,4,457.67936504916327,2022-12-01
3064,1579,Ìchore,5,233.04332557790082,2023-02-07
3065,4272,Cordillera,4,439.6478370214185,2024-03-03
3066,4015,Le Grand St-Vincent,2,378.9282179901362,2022-10-11
3067,4437,Merlot-Touriga Franca,3,421.54309132888943,2023-03-25
3068,360,Haus Klosterberg Spätlese,4,431.53159362483257,2023-03-12
3069,4648,C.S. Ridge Vineyard,1,217.227894685205,2023-02-22
3070,3119,Beau Terre Vineyard,1,184.3123579404474,2023-05-17
3071,3406,Újra Együtt,1,179.57633162714765,2024-02-08
3072,3170,The Puzzle,3,322.55512608618056,2022-11-24
3073,4451,Loibner Gärten Federspiel,5,40.49014525605139,2023-05-02
3074,1337,J Cuvée 20,2,445.1827552811949,2023-04-10
3075,2461,Borro del Diavolo Riserva,3,212.32763804683935,2023-06-21
3076,1066,Francesca Romana,2,65.66325398400143,2023-08-28
3077,2520,Les Argillières Premier Cru,4,400.98909926746813,2023-03-17
3078,4282,West Terrace,5,30.600660676224024,2023-11-24
3079,2875,Cuvée Lago,5,250.6766383501103,2022-06-26
3080,3816,White Fox,1,264.56744542293427,2023-04-12
3081,3389,Rosat,4,257.37073065966274,2024-05-08
3082,3103,ROD,5,277.8479494565996,2023-09-23
3083,301,Reliz Creek,2,339.91032181800864,2022-12-26
3084,1025,I Poggiarelli,4,165.2105873818442,2023-02-26
3085,1235,Liar's Dice,2,462.79956777745156,2023-02-16
3086,3166,Perli Vineyard,1,498.57265487559255,2022-11-28
3087,823,Veilles Vignes Pic Saint-Loup,5,249.7457389135725,2023-04-26
3088,4688,Vigna del Lago,3,327.0669606583133,2023-02-11
3089,1362,Dardi Le Rose Bussia,2,118.17616298035202,2023-07-14
3090,86,Sundance Vineyard,3,71.93657573990696,2023-12-30
3091,4136,Latitude 41°,2,374.44246347906187,2022-09-02
3092,2839,Richard Dinner Vineyard,4,442.6757605245091,2023-07-20
3093,204,Carneros Estate,4,401.91881323747896,2022-11-27
3094,3531,Ayrum,5,383.6387176773106,2022-12-11
3095,1525,D'Adda,3,443.1037493533052,2024-05-09
3096,4599,Alento Tinto,3,29.09468857827715,2022-11-16
3097,2768,Grenache-Vermentino,3,112.94152964494936,2022-08-19
3098,3241,Oliver Hill Estate Vineyards,5,472.95830129187345,2024-01-03
3099,2651,Odé Cabernet Sauvignon-Agiorgitiko,5,306.4513024437817,2023-06-16
3100,1246,Cool Climate Vineyards,5,386.15262044109915,2023-04-06
3101,2235,Destiny,2,244.1398281168199,2024-02-02
3102,4939,Gmörk,3,290.1310634200335,2023-07-28
3103,4401,Domaine du Château de Riquewihr Les Murailles,2,119.21260327914412,2022-08-29
3104,2525,Monte Cascas,5,136.3903658779684,2022-07-14
3105,3650,Big Tattoo,3,452.853813619785,2023-11-14
3106,2321,Viñedo N° 7,2,159.5320679634903,2023-01-04
3107,1163,Aptus,1,359.0167903469482,2022-07-02
3108,1461,Vigneto Alto,5,467.40801660866674,2023-06-19
3109,1059,Bruto,3,294.5469084243022,2022-10-23
3110,467,Hattenheim Ortslage Kabinett,3,394.777836668307,2022-10-07
3111,724,Arienzo Crianza,4,138.4592148714186,2024-02-17
3112,2859,Rosso dei Notri,3,273.38252501032144,2023-12-06
3113,1385,Coats and Whitney Vineyard,2,260.3339247930159,2022-12-05
3114,3895,Ghielmetti Vineyard Clone 4,1,364.2866576785485,2023-10-04
3115,1048,Five-O,4,186.74187507233253,2023-01-13
3116,3623,Camillona,1,482.2917804761184,2022-10-26
3117,4124,Bien Nacido Vineyard Signature,5,317.2838610043565,2023-08-10
3118,3247,Artist Series Red Cuvee,5,112.5916611634169,2023-01-16
3119,365,Monument Ridge,1,335.66148375170644,2024-05-28
3120,4168,Quota 600,2,404.368190811146,2023-09-22
3121,314,Intense,1,122.25340547888003,2023-03-17
3122,2964,The Duke,3,363.95482710788116,2024-03-24
3123,3568,Wechselberg,4,404.7253291079759,2023-09-06
3124,4584,2 Worlds Reserva Tinto,1,87.11501059760253,2022-12-15
3125,1397,Santomè,3,470.3589164010974,2022-10-30
3126,4322,Cerviolo,4,53.898443629253556,2023-09-02
3127,2949,Pioneer Block 3 43 Degrees Dillons Point,2,488.46924292084776,2023-11-09
3128,3892,Bâtard-Montrachet,5,276.1016339841191,2024-03-02
3129,1652,Puma Springs Vineyard,2,370.3920594099834,2024-01-23
3130,1752,Comtes de Champagne Blanc de Blancs,2,29.55194888418935,2023-02-20
3131,3718,Anima Mediterranea,4,241.2171055256001,2023-02-28
3132,947,Montefico,2,420.88117818175635,2024-02-13
3133,1207,Collaboration Series I Ciel du Cheval Vineyard Red Wine,2,192.6574294612396,2023-11-06
3134,1384,The Mound Vineyard,2,270.577823525222,2023-06-11
3135,547,Mont-de-Milieu Premier Cru,2,70.87209214863407,2023-10-10
3136,2767,Castagnolo,2,72.30560340123768,2022-11-16
3137,1456,Picada 15,4,265.0161289555431,2022-07-08
3138,2599,I Tratturi,3,94.70651092557232,2023-01-12
3139,1140,Il Falesco,2,343.2038771318203,2024-05-24
3140,3949,Conceito Vintage,4,343.17912547685006,2022-12-28
3141,492,Filo di Seta,4,218.1967738605808,2022-11-05
3142,4763,Lua Nova em Vinhas Velhas,5,428.37270697942495,2023-06-28
3143,3583,Hillside Reserve,4,399.0684816849645,2024-05-21
3144,3524,Petit Arlot,2,139.6728892027657,2023-11-09
3145,2036,Viña Lanciano Reserva,3,363.88411750421267,2022-07-30
3146,1011,Trockenbeerenauslese 375ml,1,359.3700793291019,2023-02-05
3147,797,36 Red,5,284.0036417253345,2023-02-02
3148,4170,Bricco Rocche,2,206.35142027320225,2024-06-02
3149,4187,Ausario,3,323.08022032486855,2023-01-07
3150,1225,V Single Vineyard,1,198.78374488373305,2022-09-24
3151,278,Montesco,2,394.8822253746891,2023-12-26
3152,2032,Frank Johnson Vineyards,1,372.94537710041664,2022-12-21
3153,3790,Chateau Puryear Vineyard,2,447.63507707749966,2022-10-15
3154,3572,Bad Boy,5,129.31774037888556,2022-06-29
3155,4134,Reserva Especial Bruto,3,389.43275382877977,2022-10-30
3156,3108,Vigne di Sande,3,105.35089463635592,2022-09-15
3157,4881,Alta Reserve Barrancas Vineyards,4,76.7166132975299,2022-06-14
3158,4162,Vilata Old Vines,3,51.71336071942871,2023-08-13
3159,3953,The Flying Winemaker,1,335.6608071154814,2022-10-22
3160,4574,Le Muraie,4,34.92743563559474,2024-01-28
3161,558,Tapada do Fidalgo,4,202.58863221738525,2022-11-22
3162,1632,M-Series Edom,5,354.1862329645473,2022-11-29
3163,1826,Ramnista,1,64.58478327352346,2023-04-11
3164,3985,Reliz Creek,3,378.3209059442842,2024-05-16
3165,76,Hito,5,381.50524547218174,2023-03-11
3166,1288,Azisa,1,42.534090016942315,2023-10-11
3167,70,Quinta da Fronteira Grande Escolha,1,163.01908756222556,2024-04-20
3168,4069,Cuvée Magali,2,57.98202950721886,2022-09-18
3169,186,Hardscrabble,2,314.2983404476449,2022-10-03
3170,1368,Juan Rojo,2,75.76797674039996,2023-08-30
3171,4056,Citation W3,5,383.63398884653566,2024-03-10
3172,921,Urban Uco,5,272.49088609084276,2024-05-18
3173,3586,Kickass,2,396.5376388423607,2024-03-06
3174,1327,Cuvée Q.V. Paul Brut,2,346.66016782262926,2023-08-18
3175,1970,Parcel Thirty One,2,296.14658528669446,2022-07-22
3176,4883,Howell Mountain,3,344.62000834921145,2022-07-27
3177,900,Le Coursier Red Wine,4,163.43703142453168,2024-02-13
3178,725,Alliance Blanc,1,386.72841157350285,2023-08-26
3179,3655,French Roots Shiraz,3,92.9292605825671,2022-07-10
3180,1124,del Comune di Barolo Essenze,5,174.0540638665789,2024-02-21
3181,4699,Barefoot on the Beach White Wine,2,448.13432966985886,2023-11-08
3182,3030,Slavyantsi Estate,3,263.9234380927437,2023-06-09
3183,1364,Altenberg de Bergbieten Grand Cru,5,330.48203668151257,2024-03-19
3184,4715,Querido Rosé Frizzante,1,247.7912920947245,2022-06-26
3185,4633,Cuvée des 6 Cépages,1,182.9214190180496,2023-10-09
3186,4053,Cuvée Mythique Réserve,4,330.64114320143267,2024-04-20
3187,1404,Punto y Coma,1,335.5712905153761,2022-11-05
3188,1829,Soul Limited Edition,5,490.3675068447253,2023-03-16
3189,694,Tasmorcan,1,497.88433628585204,2023-01-13
